name,opt_out_link,covered_by,completed
WEALTHENGINE Inc,https://privacyportal-de.onetrust.com/webform/b5218791-ed84-4221-9950-4da103101c75/1a48b9f9-3aa6-4bab-bdad-9ec06710a91c,,False
WEBBULA LLC,https://webbula.com/opt-out-request/,,False
WILAND Inc,https://privacyportal.onetrust.com/webform/7567ece3-2d27-4ee0-a506-1153cb7a62b7/a5485eb1-f1ee-4a9f-9ed4-2b8ee48b550f,,False
WINDFALL DATA Inc,https://www.windfall.com/do-not-sell-my-info,,False
WINR Data B.V.,https://privacyportal-au.onetrust.com/webform/ad3cafad-4bf2-4d22-951f-57cc1fd05690/5fa8f2da-0508-42a6-bbc7-9b031898d10c,,False
Warmly Inc,https://warmly.ai/p/consumer-rights-request,,False
"Warmly, Inc",https://www.warmly.ai/p/do-not-sell-share-my-data,,False
"Warmly, Inc.",https://warmly.ai/p/do-not-sell-share-my-data,,False
We Inform LLC,https://www.weinform.org/optOut/name/landing,,False
Wealth-X,https://privacyportal-de.onetrust.com/webform/b5218791-ed84-4221-9950-4da103101c75/1a48b9f9-3aa6-4bab-bdad-9ec06710a91c,,False
Wealthengine,https://privacyportal-de.onetrust.com/webform/b5218791-ed84-4221-9950-4da103101c75/1a48b9f9-3aa6-4bab-bdad-9ec06710a91c,,False
"Wealthengine, Inc.",https://privacyportal-de.onetrust.com/webform/b5218791-ed84-4221-9950-4da103101c75/1a48b9f9-3aa6-4bab-bdad-9ec06710a91c,,False
"Webbula, LLC",https://webbula.com/opt-out-request/,,False
West Publishing Corporation,https://www.thomsonreuters.com/ccpa-dsar,,False
"Whitepages, Inc",https://www.whitepages.com/privacy/consumer-rights,,False
"Whitepages, Inc.",https://www.whitepages.com/privacy/consumer-rights,,False
Wiland Inc,https://wiland.com/privacy-choices/,,False
"Wiland, Inc.",https://wiland.com/privacy-choices/,,False
"Wiland, Inc.",https://www.wiland.com/privacy-choices#how-to-submit-privacy-choices,,False
"Windfall Data, Inc.",https://www.windfall.com/do-not-sell-my-info,,False
"Windfall Data, Inc.",https://windfalldata.com/database-opt-out/,,False
"Windfall Data, Inc.",https://survey.alchemer.com/s3/6295248/Database-Opt-Out,,False
Wisdom Media Group LLC,https://www.wisdommediagroupllc.com/unsubscribe.php,,False
"Wiza, Inc.",https://www.wiza.co/optout_directory,,False
Wunderkind Corporation,https://www.wunderkind.co/privacy/opt-out-of-data-processing/,,False
"X-Mode Social, Inc.",https://outlogic.io/opt-out-form/,,False
"Xad, Inc.",https://www.groundtruth.com/privacy-rights/,,False
Xcelerated Data LLC,mailto:privacy@xcelerated.com?subject=Opt-out%20Request,,False
"Yobi Ventures, LLC",https://www.yobi.ventures/opt-out,,False
"Youvisit, LLC",https://privacyportal.onetrust.com/webform/2d4f8bee-b269-434d-a07f-3b94c6618cb4/draft/5cf0e525-940a-42ef-9f33-e89cd2aea637,,False
ZIPSTORM Inc,https://www.seekout.com/privacy/choices,,False
ZOOMINFO TECHNOLOGIES LLC,https://www.zoominfo.com/trust-center/your-privacy,,False
"ZS Associates, Inc.",https://www.zs.com/data-request,,False
Zenleads Inc.,https://www.apollo.io/privacy-policy/remove,,False
Zeotap GmbH,https://privacyportal-de.onetrust.com/webform/bdcc4a2f-2458-4e17-96c3-cf88f7115dfc/2c5e70e5-643a-4c1e-b9c2-1e71584d04ad,,False
Zeta Global,https://zetaglobal.com/privacy-choices/,,False
Zeta Global Corp.,https://privacyportal-cdn.onetrust.com/dsarwebform/bc2d3301-11a5-4de5-b15e-ce796187a352/d0720d0f-d427-4a7d-a773-5d6793229f15.html,,False
Zeta Global Corp.,https://zetaglobal.com/privacy-choices/,,False
Zipstorm LLC,https://www.seekout.com/privacy/choices,,False
"Zipstorm, Inc.",https://www.seekout.com/privacy/choices,,False
ZoomInfo,https://www.zoominfo.com/trust-center/your-privacy,,False
Zoominfo Technologies LLC,https://www.zoominfo.com/trust-center/your-privacy,,False
"Zoominfo Technologies, LLC",https://www.zoominfo.com/trust-center/your-privacy,,False
